Word,Frequency
hitting,1347
hive,74
hmar,84
hoarse,21
hoarseness,1
hold,9041
holder,1084
holding,5384
hole,330
holi,890
holiday,2452
hollow,238
holy,981
homage,312
home,32842
honor,232
honored,55
honoured,661
hooda,1284
hooghly,648
hope,6282
hopefully,205
hoping,1156
horn,158
horoscope,41
horror,674
horse,522
hospital,31994
host,2045
hosted,1235
hostel,2908
hostility,845
hosting,674
hot,961
hotel,6297
hotmelt,2
hour,20872
house,28176
household,3358
housewife,95
housing,3447
houthis,44
howrah,1009
http,262
hub,3340
huge,3722
huh,2
humor,40
humorously,31
hundrends,1
hungry,144
hunting,237
hurdle,700
hurled,624
hurried,92
hurry,343
hussain,1559
hut,241
hyaluronic,4
hyderabad,12129
hydrate,6
hydrated,169
hydrological,134
hygiene,676
hyper,12
hyperpigmentation,1
hypoallergenic,7
ibrahim,406
icc,305
iconic,927
id,1637
idea,3966
ideal,1116
identify,3933
identity,6586
ideological,1361
idf,52
idhar,148
igniting,69
ignored,1193
illavarsu,1
illegal,8805
illuminates,10
image,11835
imagery,337
imagined,328
imei,21
immediate,6605
immediately,7812
immense,1537
immersed,176
immersion,374
immersive,132
immunity,384
impact,9409
impactful,171
impartial,563
imparts,5
impatient,24
impeccable,54
impending,298
imperative,400
imperial,94
implement,2326
implementation,3891
implemented,3169
implementing,1472
importance,4035
important,8162
imposing,731
impressed,291
impressive,646
improve,5301
improved,2848
improvement,2582
inability,471
inaccessible,184
inch,380
incidence,254
incident,31332
include,9106
included,5889
includes,4495
including,52528
inclusion,1846
inclusive,1629
income,3723
incoming,356
inconsistent,370
incorporate,221
increase,8588
increased,6243
incredibly,165
indelible,86
india,136982
indian,48573
indicates,1834
indicating,2221
indication,1099
indigenous,2054
indigo,3450
indirect,725
individual,10994
induction,624
indulgence,91
industrial,4466
industry,8293
infamous,272
inflame,37
inflaming,8
inflation,1124
influencing,335
influential,1001
information,13219
informed,9265
infotech,42
infra,331
infrastructure,10939
infuse,84
infused,80
infusion,74
ingrained,55
ingredient,461
inheritance,480
inhumane,160
initial,3787
initiate,1436
initiative,7702
inject,80
injection,460
injured,11408
injury,10545
inked,464
inn,53
inner,514
inning,193
innovation,2849
innovative,663
input,6402
inquiry,6447
insecurity,274
inserted,143
inside,10917
insider,677
insight,1583
insisting,703
insole,14
inspire,715
instagram,2407
installation,1607
installing,413
instance,3299
instead,8426
instigated,183
institution,8082
instructed,2802
instructing,207
instruction,3628
instrument,950
instrumental,422
insurance,2034
insurmountable,21
intake,433
integrated,1972
integrating,381
intense,2687
intensifies,339
intensify,914
intent,2110
interaction,2344
intercept,224
intercepted,1251
interceptor,99
interested,796
interestingly,523
interim,3479
international,15232
internet,1788
intervention,3131
interview,2601
intimate,374
introduce,1235
introduced,3841
intruding,19
intrusion,258
intuitive,33
invested,821
investigation,25362
investigator,4751
investment,6321
investor,1937
invited,2481
invoice,182
invoked,1342
involve,708
involved,11024
involving,5852
ipc,2548
ipl,1030
iran,6053
iranian,2039
iraq,313
irony,223
irregularity,4001
irrespective,884
irrigation,1604
irritate,34
irritating,21
irritation,185
ishan,129
ishant,32
isi,1078
islamabad,1321
islamic,1085
island,1770
israel,3107
israeli,1121
issue,35381
issued,19151
issuing,1734
ist,1463
istanbul,98
item,2450
iyer,257
izzat,5
jaa,36
jackky,4
jacobsen,3
jadavpur,537
jadeja,93
jagadish,344
jagan,549
jagdalpur,97
jagdeep,519
jail,7375
jaipur,2320
jaishankar,4536
jaiswal,1992
jaitley,159
jalore,84
jalpaiguri,626
jammu,11887
jamui,507
jan,7910
jana,613
janata,5459
jangipur,311
janhvi,33
janhvikapoor,1
jansen,4
january,4749
japan,1582
japanese,713
jarakiholi,176
jasprit,16
jayanti,413
jayantireferring,1
jayate,92
jaydev,14
jaynagar,195
jd,3928
jeeyo,6
jerusalem,67
jet,2434
jetting,11
jewish,103
jhargram,436
jharkhand,6958
ji,4969
jibe,938
jinping,714
jitesh,38
jittery,53
jma,2
jo,284
job,10504
jodo,205
joe,204
johar,70
johnson,112
join,10012
joined,6277
joining,2514
joint,8014
jonas,24
jonny,4
jordan,280
jos,12
joshi,1882
journalist,1791
journey,5642
joy,919
joyous,99
jp,1080
judge,12916
judicial,7356
jugjugg,2
jumla,48
jump,838
june,18237
justice,27155
ka,1353
kabhi,196
kabir,867
kagiso,8
kanguva,2
kannada,1986
kanpur,1225
kansai,6
kanthi,207
kapoor,1170
kapur,734
karanjohar,1
karein,15
karnataka,16403
karne,59
karthik,396
kashmir,12517
katchatheevu,67
katha,64
kathi,9
katsuhiro,1
katyayani,24
kaushal,231
kaveri,192
ke,1112
keeping,3428
kejriwal,11520
kemmu,4
kept,5993
kerala,13684
ketaki,13
key,17139
keyboard,80
keycaps,1
keystroke,1
khairagarh,6
khaleel,37
khamenei,639
khan,8283
khandre,374
kharge,5643
kharjahrin,5
khmer,15
khobragade,27
khobrogade,15
ki,2294
kiara,44
kicked,560
kickoff,9
kickstart,41
killed,11066
kilogram,227
kind,3608
king,1259
kingdom,481
kishan,633
kisi,67
kit,508
kiya,138
kjo,3
kkr,299
kl,118
klaasen,18
km,4985
knack,26
knight,345
knit,24
knob,9
knock,205
know,13186
knowledge,2605
known,7823
kock,13
kohli,419
kolar,468
kolkata,18286
kommareddy,10
kong,268
koppal,342
korean,447
koya,38
kreo,4
krishi,113
krishna,3474
krishnamoorthi,6
krishnanagar,774
krunal,16
krushna,35
kuch,174
kuldeep,855
kumar,30360
kunal,1234
kunbi,119
kundan,118
kurta,179
kushagra,35
kyle,8
la,513
labeling,126
lace,17
lack,5631
ladakh,4188
ladder,290
lagegi,2
lagi,6
lakh,32619
lakhpati,216
lakshadweep,331
lalbiakzama,4
lalla,158
lalnghinglova,1
lalrosanga,1
lalu,1839
lambadi,1
lamented,165
lamp,374
landed,1936
landmark,1045
language,7815
languish,16
lanka,1252
large,9435
largely,2968
larger,3630
largest,4888
laryngeal,1
larynx,3
laser,241
lasting,813
late,9029
later,23054
latest,6074
launch,5896
launched,9392
launcher,206
laundering,2635
law,22826
lawrence,1024
lawyer,4713
layout,1473
laziness,30
lazy,93
le,6097
lead,7784
leader,52606
leaderboard,15
leadership,11235
leading,10911
league,1481
leak,4909
leaked,966
leap,360
learn,2279
leave,7948
leaving,5921
lebanese,24
lebanon,215
led,18186
lee,150
leela,207
left,19307
legacy,2631
legal,13118
legendary,252
legion,15
legislative,3333
length,705
leo,164
lesion,23
let,7528
letter,9972
level,14555
leverage,539
leveraging,385
liam,8
liberty,1013
libra,10
license,448
lid,113
lie,3559
life,27279
lifetime,588
lifted,744
lifting,354
light,8550
lighting,594
lightsync,2
lightweight,238
like,31986
liked,218
likely,13165
likened,322
limelight,136
limit,4044
limitation,589
limitless,39
line,12201
lineup,52
lingering,201
lining,196
link,4979
linked,7780
liquidity,56
list,11749
listed,2030
listen,1014
lite,14
little,4494
live,6128
lively,125
living,5838
livingstone,4
liye,263
loan,3715
local,21386
locality,1804
located,3653
location,7392
lock,593
locked,2006
lodged,5196
log,573
logitech,9
lok,30019
lokhande,67
london,2042
lone,1483
long,11439
longer,4411
look,7651
looked,1386
looking,4290
loom,210
looming,175
loose,394
lop,2988
lord,2068
loses,342
losing,2444
loss,8037
lot,4151
lotion,10
lotus,726
loud,1051
loudly,146
love,5693
lovebird,7
loved,1016
loveless,2
loving,98
low,4204
lower,4307
lowest,1741
loyalist,356
lsg,182
lucknow,5319
lufthansa,154
luvlap,4
lying,1919
lyngdoh,28
maa,519
machine,2743
macro,47
madhup,7
madhwal,10
madhya,6228
magegee,3
magistrate,3586
magnitude,549
mahabubabad,90
mahadev,502
maharaja,306
maharashtra,19569
mahi,63
mahua,1166
maidaan,6
main,6871
maine,60
mainly,1326
mainstream,698
maintain,4549
maintained,3916
maintaining,2601
major,15832
make,20439
maker,573
makeup,99
making,13771
malayalam,364
malda,1418
male,2726
malice,73
malicious,566
mallapur,29
mallika,52
mallikarjun,2865
malti,32
mamaearth,4
mami,12
man,14083
manage,2221
managed,5481
management,9678
manager,3235
managing,2476
mandate,5395
mandir,1293
mandya,503
manifesto,2526
manipur,4736
manish,1948
manmohan,1082
mannara,1
manned,156
manner,4058
mansingh,85
mantle,54
mantra,383
mantralaya,113
manufacturing,3564
manushi,2
maoist,3143
mar,533
march,14002
marco,484
marcus,12
margin,3804
marginalised,567
marginally,399
marie,62
mark,9620
marked,3286
market,9062
marketing,1015
marking,2620
markram,4
marriage,5437
marsh,29
marvellous,9
mashup,7
mass,2214
massive,4912
mastermind,845
mat,230
match,3587
material,5791
math,616
matheen,11
matheesha,4
mathura,696
mathurapur,205
matter,16212
mattered,140
mature,322
maurya,434
maximum,5218
maxwell,22
mayank,325
maybe,687
mayer,12
maze,76
mbts,1
mdns,4
mea,3147
meal,1344
mean,5937
meaning,1167
measure,11072
measuring,380
mechanical,709
mecon,2
medical,22935
medically,259
medinipur,388
medium,22976
meet,9069
meeting,31214
megha,116
meghalaya,2577
mehra,99
meil,24
melting,112
member,33928
membrane,59
memorable,210
memory,1833
men,7921
menace,646
mental,3108
mentality,268
mentally,764
mention,1907
mentioned,4241
mentor,355
mere,1255
mesh,91
mesmerizing,13
messy,51
met,9087
meteorological,2464
method,1582
methodically,24
metro,7028
mi,404
micro,294
micromagic,1
microphone,155
mid,97
middle,3269
midsole,1
midst,163
migrating,101
mild,857
milestone,1557
milind,298
militant,869
military,8570
miller,163
million,6455
mind,3453
mindset,925
mingle,31
minimizing,24
minimum,3900
minister,122196
ministerial,1696
ministry,16557
minor,5939
minute,6843
mirchi,45
misconduct,844
misleading,1624
miss,904
missile,4708
missing,6213
mission,6580
mitchell,35
miyamoto,2
miyan,51
mizoram,1795
ml,575
mla,11107
mlc,1006
mn,1534
mnf,44
moat,8
mobile,6474
mock,568
mocked,524
mod,122
mode,1543
model,7031
modern,2778
modest,656
modi,63504
modification,473
modiji,235
mohali,715
mohammed,1347
mohan,5377
mohanty,212
mohit,492
mohsin,149
moisture,493
moisturised,1
moisturiser,3
moisturize,2
moisturizing,3
moitra,1361
moment,6069
momentary,59
monday,21704
monetary,524
money,13196
monitored,1089
monitoring,4936
monster,128
monsterverse,2
monstrous,18
month,25515
monthly,2147
mood,795
moon,675
morning,11175
moroccan,16
mother,13262
motivate,130
motive,1353
motorbike,313
mountain,1048
mourning,410
mouth,735
moved,7723
movement,9148
movie,1398
mp,31414
mpatgm,10
mpc,15
mr,882
mrandmrsmahi,1
mrunal,191
msmes,454
msp,505
mubarak,91
muddey,2
mudra,68
muft,64
mughal,492
mukesh,1205
mullanpur,14
multiple,14257
mumbai,28151
murder,15260
murmu,1910
murshidabad,1362
muscle,618
music,2322
muslim,9617
mussavir,9
mustafizur,63
muttemwar,10
mutton,178
mysore,626
mysterious,375
na,610
naa,17
nab,502
nadaan,2
nadda,3067
nadu,17015
nagaland,1728
nagarkurnool,119
nagpur,3244
nahee,4
naidu,4874
naik,1211
nalgonda,238
nalkande,1
named,5743
namo,287
nana,328
nandgaonkar,32
nandre,6
nano,102
naor,3
narendra,21205
naresh,682
narine,29
narrow,1493
naseeruddin,45
natarajan,311
nation,11948
national,42597
nationwide,2015
natural,4594
naturally,601
nature,3467
nav,40
navalakhe,3
navaratri,18
navdeep,70
naveen,1204
navjot,154
navratri,484
naxalism,481
ncp,6734
nda,14249
near,22096
necessary,6010
need,23038
needed,4379
needing,192
neelam,187
neelavati,16
negative,1156
neighbor,166
neighbour,3457
neighbouring,2394
nellore,183
nep,604
nerurkar,10
net,1424
netanyahu,624
netizens,190
network,6686
networking,101
new,105417
newest,78
newly,4408
news,9956
nia,3390
niacinamide,2
nice,271
nicholas,29
nick,42
nicobar,564
night,13958
nike,24
nikhilmehrotra,1
nimbalkar,342
ninja,11
nirmal,786
nirmala,877
nisp,2
nitesh,239
nitin,2932
nitish,5673
nmdc,32
nodule,12
noida,4020
nominated,1256
non,266
noor,193
nora,26
north,10485
northeast,1976
northeastern,737
northern,1799
northward,103
northwestern,58
nortje,5
nortjecaptain,1
notable,1344
notably,689
note,6825
notice,11777
noticeable,219
noticed,1848
notification,2869
noting,2393
notion,178
notorious,451
nourish,18
november,5646
npp,170
nris,209
number,24198
numbering,60
nupur,35
nursing,843
nutritious,103
nyay,276
objection,2818
observing,1186
obstacle,707
occasion,4062
occasionally,215
occult,147
occur,1094
ocean,1412
oct,5472
october,5101
odisha,10107
offbeat,24
offensive,791
offer,6626
offered,4200
offering,3677
office,18238
officer,38051
official,55931
ofsawan,2
oh,70
oil,5704
olay,2
old,6955
older,1336
olympics,459
omarzai,5
onboard,658
ondc,15
ongoing,9565
online,7678
open,9855
opened,4245
opening,2392
operate,2798
operated,1981
operates,1097
operating,4541
operation,25288
operational,4502
opportunity,8939
opposing,1278
opposition,28215
oppression,212
opt,567
opted,610
optical,148
optimal,215
opting,537
option,4373
orange,1200
order,28097
ordinary,1275
organic,431
organisation,8843
organised,3952
organising,648
origin,1233
original,2669
originated,395
osteoporosis,13
outcome,4247
outemu,2
outer,872
outfit,2145
outing,247
outline,339
outnumbering,19
outperformed,149
outrage,1781
outreach,2078
outshines,10
outside,10535
outsole,2
overall,3991
overboard,13
overcoat,3
overflown,1
overfly,45
overflying,104
overlay,8
overnight,1127
overrun,55
overseas,1117
overuse,48
overview,149
ovr,4
owing,636
owner,6840
pa,201
pace,1460
pacer,54
package,1209
packaging,375
packed,929
padikkal,15
page,1690
paid,4913
pain,2286
pair,571
paired,248
pala,35
palace,598
palak,23
pamper,6
panchayat,3123
pandey,1658
pandit,832
pandya,140
pandyaharshit,1
pannu,98
pant,592
pantbatters,1
panvel,479
paparazzo,34
paper,10112
paraben,2
parabens,7
parag,107
parallel,1300
paramilitary,463
parent,11507
parindey,2
park,6110
parliament,16289
parliamentary,8623
participate,2428
participated,1667
participation,3428
particular,2343
particularly,8136
partner,6032
partnering,82
partnership,4952
party,104197
passed,7118
passenger,13888
passion,578
past,16362
pat,98
patani,96
patchwork,97
patel,3363
patelas,1
path,2985
pathan,563
pathirana,4
pathology,59
patidar,123
patience,540
patient,8218
patil,4037
patna,3587
patole,467
patra,925
pattabhiram,1
pausing,79
pav,48
pawar,9187
pay,7394
payment,4140
payouts,67
pbks,179
pda,248
peace,7148
peaceful,2584
peak,2679
pednekar,100
peek,25
pelting,317
penchant,26
pending,4348
penetration,206
penta,5
people,79082
percent,1315
percentage,2105
perennial,81
perfect,717
perform,1540
performance,5213
performed,1914
performer,367
performing,1209
performs,142
perfume,76
period,8073
periodic,315
permanent,2484
perpetrator,1261
persistent,1092
person,18876
personal,8315
personality,815
personalize,2
personalized,31
personnel,10581
perspective,994
pertains,401
pesky,9
pesticide,247
pf,122
pffr,1
pharma,485
phase,18792
phased,431
phil,25
phone,10271
phonotraumatic,1
photo,12381
photograph,2374
photoshoot,7
phrase,407
physical,3627
physically,1023
physique,15
pick,1585
picked,1893
picking,446
picture,3092
picturesque,104
pig,111
pigmentation,14
pillar,1399
pillion,362
pillowcase,2
pilot,5911
pinch,110
pink,461
pinnacle,45
pipe,426
piped,274
pipeline,1128
pisces,9
pitch,1037
pivotal,738
piyush,1185
pk,192
place,25446
plan,15012
plane,2653
planet,363
planned,4631
plant,3857
plantation,494
planter,52
plastic,1408
plate,1238
platform,8952
play,5211
played,4266
player,3043
playfully,27
playing,2430
playoff,55
plea,7271
pledged,739
plessis,10
pm,49933
po,120
podcast,323
point,10373
pointed,5757
poised,716
pokhran,63
police,126868
policy,13320
polite,82
political,35354
politically,2039
politician,3338
politics,13013
poll,37148
polled,780
polling,7091
polyp,10
polyurethane,12
poor,9519
pooran,26
pop,196
popular,2332
popularity,908
population,6353
porel,19
portability,21
portable,174
portal,2486
portion,1770
portray,208
pose,1365
posing,1062
position,9564
positive,2946
possibility,3294
possible,8504
possibly,1057
post,30662
postal,624
posted,7514
poster,1577
potential,5889
potentially,1768
poverty,975
power,21728
powerful,1854
powerplay,9
prabhsimran,4
practical,1033
practice,5298
pradesh,25910
pradhanmantri,26
pradip,374
praise,1122
praised,1770
pralhad,396
pran,86
prashant,2053
pratishtha,59
pravin,328
pray,847
prayer,2101
praying,317
precarious,126
precise,584
precision,1334
predatory,40
predict,325
prediction,633
predominantly,339
prefer,550
preference,811
preferential,112
preferred,729
pregnant,1175
preliminary,3259
premier,696
premise,4805
premium,1060
preparation,2472
prepare,1806
prepared,3274
preparedness,1315
preparing,2444
prepping,9
prescribed,1515
presence,8608
present,12236
presented,2787
presently,352
preserving,540
president,32247
press,6154
pressing,2286
pressure,6895
prestige,508
prestigious,552
presumably,83
presume,69
pretty,173
prevail,528
prevent,6560
prevention,2961
previous,7201
previously,3286
price,8470
priced,330
primarily,1714
primary,3707
prime,27207
principle,2923
prior,2928
prioritize,284
prioritizing,90
priority,3861
pristine,86
pritam,90
prithiviraj,17
prithvi,71
private,14700
privilege,895
priyanka,4150
pro,648
probable,292
probably,885
probe,11444
problem,6918
procedure,4435
proceed,1415
proceeding,6055
process,15735
processdo,1
produced,3218
producer,890
product,4744
production,3516
productivity,474
prof,1198
profession,748
professional,4294
professionalism,178
professor,3304
profit,1049
profound,608
program,1452
programme,8683
progress,5813
project,21324
projected,1974
projectile,116
projection,807
prolonged,2101
prominence,282
prominent,2974
promise,6256
promised,3373
promising,6686
promote,2070
promoter,845
promoting,2126
promotion,1206
prompt,668
prompting,3224
prone,288
propelled,129
propelling,36
proper,3429
property,9916
proposal,4788
proposed,7342
proposes,613
proposing,422
prosecution,3323
protect,5013
protection,6475
protects,232
protest,19257
protocol,2528
proud,1364
proudly,240
prove,1816
proved,1784
proven,610
proverbial,32
provide,9935
provided,7486
provides,2276
providing,5159
provoke,371
prowess,135
proxy,626
psc,27
pti,7444
public,33804
publicity,478
published,5398
publishing,379
pucca,70
puducherry,2462
pull,755
pulse,853
pulwama,805
puma,27
pump,1213
punched,140
pune,8027
punish,383
punished,724
punishment,2565
punjab,17204
purba,380
purchase,2423
pure,505
purest,12
purple,260
purportedly,1178
purpose,4576
purposefully,40
pursuant,153
pursuit,582
purulia,420
push,3900
pushing,1921
pvt,1147
pvtg,14
pwi,1
qualifier,142
qualify,320
qualitative,62
quality,11348
quantity,835
quarter,1829
quest,203
question,16045
questioned,7581
questioning,4941
queue,991
quick,1804
quicker,136
quickly,3146
quinton,11
quite,1363
rab,67
rabada,10
race,1607
racer,20
rachin,5
radhakrishna,275
radiating,22
radio,648
radiologist,37
radius,374
raf,323
raghuvanshi,687
raha,190
rahane,16
rahman,1115
rahul,25983
raichur,358
raid,2750
raigunj,173
rail,2721
rain,12170
rainbow,69
raincoat,145
rainy,461
raipur,1171
rais,59
raise,4644
raising,4003
raj,5935
rajasekhara,65
rajashekar,208
rajasthan,7980
rajat,188
rajiv,2528
rajkummar,62
rajkummarrao,1
rajnandgaon,66
rajnath,2921
rajshekhar,40
raked,80
rally,8477
ram,11481
ramakrishna,366
ramandeep,19
rameshwaram,92
ramji,60
rana,2680
ranaghat,297
ranbir,117
randeep,281
range,5503
ranging,1860
ranjan,1158
ranveer,289
rao,5593
rashid,780
rashtriya,1515
raspy,1
rate,5816
rating,508
ratio,668
ration,975
ratna,1062
ravi,2501
ravichandran,74
ravindra,961
rayalu,2
rcb,956
reach,7794
reached,10338
reaching,3773
react,401
reacted,811
reacting,757
reaction,2263
read,12248
ready,4565
real,5427
realise,863
reality,2760
realizing,63
really,1804
realm,110
reappearing,9
reason,9652
reasonably,97
reassessment,96
receive,4889
received,17009
receiver,120
receiving,4258
recent,13168
recently,10510
reception,476
rechargeable,30
reckless,386
recognise,867
recognised,1835
recommendation,2603
record,13343
recorded,12616
recording,2439
recounting,162
recover,1373
recovery,3308
recruiting,237
recruitment,2956
red,5678
reddy,7529
redefines,17
redgear,3
redness,23
reduce,4393
reduced,3874
reducing,2300
reduction,1549
reebok,5
reece,5
reeling,201
reference,2770
referred,4191
referring,2683
reflecting,1379
reflection,616
reflects,2254
reformer,137
refrained,504
refraining,50
refresh,36
refuelling,145
refused,5113
regard,1837
regarding,7938
regardless,807
regenerist,2
regime,1717
region,14517
regional,6917
register,2470
registered,18978
registration,5528
regular,3944
regularly,1468
regulate,681
reign,238
reiterated,3184
reiterates,167
rel,17
relatable,51
related,7776
relation,4136
relationship,7414
relative,5269
relaxation,444
relaxed,207
release,6556
released,8282
releasing,747
relentless,680
relevance,687
reliability,328
reliable,1077
reliance,1192
relief,6612
religion,3703
religious,7241
reluctance,301
relying,620
remade,8
remain,14290
remained,8967
remaining,4879
remains,11764
remake,17
remanded,1812
remarkable,983
remarked,1481
remember,3406
remind,392
remittance,220
remote,1378
remove,3116
removed,4425
rendering,245
renew,187
renewing,102
renovate,46
renowned,593
repair,2081
repealing,35
repeatedly,4819
replacing,868
replied,897
report,34452
reported,15141
reportedly,7788
reporter,4458
representation,3565
representative,10678
represented,1921
representing,3758
represents,1622
reptilian,3
republic,1902
reputation,1202
reputed,204
request,6092
require,2397
required,6773
requirement,3067
rescheduled,229
research,6449
researched,43
researcher,1682
reservation,6301
reserved,2258
reservoir,990
reshapes,73
reside,273
residence,8059
residential,3088
resides,333
resigned,2874
resilience,1437
resin,18
resist,399
resolution,4301
resolve,3287
resolved,1623
resonating,76
resorting,377
resource,3744
respectable,118
respectful,5366
respective,1894
respond,2802
responded,4141
response,13546
responsibility,7313
responsible,5662
responsive,178
responsiveness,43
rest,4224
restraint,1086
restriction,3653
result,16614
resulting,2518
resume,1374
resumed,944
resurgence,161
retailer,285
retained,1163
retains,308
retaliate,192
retaliation,764
retaliatory,597
retinal,12
retinoid,3
retinol,28
retired,3287
return,10202
returned,5945
returning,3891
revealed,7633
revealing,601
revelation,430
revenue,4856
reverse,446
review,5659
revised,2330
revision,3856
revitalizing,9
revocation,242
revolutionize,18
rgb,23
rhetoric,645
rhl,1
rich,1750
richard,128
ricky,92
ride,2126
rider,1336
ridicule,71
riding,1421
right,21102
rigorously,51
ringwoodite,1
rinku,223
rinwa,33
ripped,274
risen,822
rishabh,197
rishi,264
rising,4712
risk,6755
rita,97
ritual,1722
riverside,47
riveting,30
riyan,32
rjd,5419
rjs,2
rk,494
road,33478
roadmap,991
roadshows,234
robertjune,5
rock,1065
rocket,1313
rockstar,11
rohit,1483
role,13938
roll,6579
rolling,396
rollover,9
romantic,199
rome,201
room,9371
roughly,1245
round,4802
rounded,206
route,7561
routine,2519
roy,4165
royal,1215
rr,602
rubber,214
rugged,129
rukh,347
rule,12542
ruling,7014
rumour,1378
rumoured,49
run,9997
running,4298
rupee,1621
rupted,1
rupture,198
rural,6553
rush,1250
russell,67
russia,4663
rustiness,2
ruturaj,16
saath,363
sabha,36787
sabhas,114
sabka,312
sacnilk,2
sacred,1103
sacrifice,1702
sacrificing,82
sadness,118
safe,5477
safeguard,2215
safely,1832
safety,14952
sagar,1333
sagittarius,16
saha,875
sahay,54
sahil,1090
sahni,219
sai,1172
said,323431
sakura,8
saleng,9
salim,222
salman,1127
salt,1360
sam,454
samajwadi,3065
samson,52
samyukta,248
sangadigundala,1
sangh,1714
sangma,200
sangras,1
sanitation,907
sanjay,7111
sanjeev,652
sanju,97
sankalp,386
santosh,1212
sara,130
sarbjit,5
satellite,3015
satisfaction,498
satisfies,14
satisfying,71
satish,1412
saturday,18474
satyamev,60
satyaprem,2
savarkar,530
save,3377
saving,1309
saw,9394
sawai,158
sawan,98
say,25850
saying,20290
sc,12773
scale,3059
scam,3968
scared,1113
scenario,889
scene,4727
scenery,16
scenic,184
schedule,5553
scheduled,10913
scheme,12734
school,24820
scientific,1939
scientist,2121
scope,1099
score,1926
scored,823
scoring,371
scorpio,272
scp,147
screen,1195
screening,1343
scrutinising,205
scrutiny,3460
scuba,28
sea,3064
seafront,14
seamless,748
search,7472
searching,1178
season,3905
seat,50135
secluded,289
second,15460
secretary,19863
section,18520
sector,11554
secure,5177
secured,5437
securing,2790
security,29661
seek,7152
seeker,232
seeking,10710
seen,15166
seeped,51
segment,1997
seismic,355
seismograph,1
seizure,1186
select,984
selection,2051
self,303
sen,977
sena,13089
send,2910
sending,1620
senior,25988
sensation,168
sense,2551
sensitive,2901
sent,12446
sentiment,2552
seoul,67
separate,5338
separating,135
september,6261
sequence,1426
serf,1300
series,3704
seriously,1529
serum,108
serve,3314
served,5381
service,21472
serving,3152
seshu,13
session,8655
set,19552
setback,2200
setting,3132
setup,343
seven,10338
seventh,844
severe,6561
severity,414
sex,918
shade,261
shader,1
shadow,764
shah,16586
shaikh,1171
shake,279
shakeel,254
shall,3873
shape,1583
sharan,399
sharansharma,1
share,17870
shared,13808
sharing,3264
sharma,8253
sharmila,194
shashank,237
shatrughan,235
shatter,24
shaw,145
shazib,15
shedding,131
shell,1120
shelter,2140
shelved,79
shenanigan,5
sherawat,21
shettar,259
shetty,940
shg,88
shgs,146
shia,289
shied,48
shield,858
shift,6302
shifting,1514
shikhar,52
shillong,370
shilpa,215
shimoga,207
shimron,3
shinde,7408
shine,194
shinsadong,1
shirt,510
shivam,352
shock,2052
shocked,1207
shocking,1249
shoe,959
shoessneaker,5
shoot,510
shooting,1611
shootout,152
shop,5087
short,5469
shot,4940
shout,159
showcase,739
showcased,564
showcasing,637
showdown,291
showed,7165
shower,1791
shown,2650
shraddha,120
shrapnel,56
shreyas,129
shri,4488
shroff,100
shrug,37
shubman,24
sibling,828
siddham,3
siddharth,535
sidelined,302
sidewall,5
sigh,93
sight,762
sign,3889
signaling,142
significance,2500
significant,12162
signifies,92
sikkim,4128
silence,2311
sim,758
similar,8484
simple,2036
simplified,136
simply,2311
sindhu,246
singer,1048
singh,44103
singhsunil,1
single,7356
sinha,2220
sip,77
siraj,117
siren,313
siruthai,3
sisodia,1261
sister,7303
site,10206
sitharaman,1095
sitting,4835
situation,15959
siva,239
sixth,1722
size,1276
sizing,3
skechers,7
skill,2750
skin,695
skincare,51
skininspired,2
skipper,72
skunk,2
slackening,5
sleek,38
sleeper,572
sleuth,520
slight,805
slightly,1775
slow,1254
slowly,713
small,6156
smaller,1711
smallest,139
smart,1283
smashed,336
smiley,2
smooth,1660
snail,69
snap,106
snapshot,84
sneak,77
sneaker,38
snow,455
snug,3
snuggling,3
soak,32
soared,223
social,23953
society,8186
soft,659
softly,52
softness,25
software,1836
soil,1806
solace,121
solar,1878
soldier,2568
sole,1981
solely,1173
solid,729
solidarity,1504
solidified,41
solitary,172
solo,654
solution,3662
solved,290
somebody,373
somenmishra0,1
somnath,613
son,16436
sonakshi,12
sonbhadra,82
song,3023
songwriter,17
sonymusicindia,1
soon,9738
sooner,186
soothing,34
sore,112
soren,1531
sought,10967
soul,911
sound,1646
soundtrack,35
source,22079
south,12666
sowing,301
space,10993
span,928
spanning,1057
spare,578
spared,704
sparked,2474
sparsh,34
spasm,22
spasmodic,2
speak,4225
speaker,5739
speaking,5412
speaks,1094
spearheading,136
special,16883
specialist,895
specie,1273
specific,3561
spectacle,394
spectacular,285
spectrum,576
speculated,128
speculating,21
speculation,4166
speech,6607
speed,5269
speedy,830
spell,1696
spencer,91
spend,1373
spending,1690
spent,3846
spill,170
spin,129
spinner,51
spirit,2372
spiritual,1728
spirituality,256
spoke,5140
spoken,1877
spokesman,428
spokesperson,7582
sport,3318
sporting,496
spot,8769
spotlighting,20
spotted,1560
spouse,441
sprawling,291
spreading,1828
squad,1519
square,1274
squeezed,56
squinting,5
sr,443
sreerampur,180
srh,219
srivastava,715
srk,37
st,3210
stabilise,347
stability,2375
stabilize,73
stable,2491
stadium,2914
staff,8747
stage,7778
staged,1574
staggering,416
stand,9704
standard,5596
standing,3346
standoff,548
standout,103
star,2244
starc,19
starrer,42
starring,144
start,5879
started,10958
starting,2196
state,105335
stated,10364
statement,22066
stating,4444
station,25556
statistic,510
stats,34
statue,1528
status,5529
stay,7856
staying,2188
steel,1162
stellar,94
